34	1	0	0	-1.3504301309586	0.22467668354511	0.49970570206642	-2.6105170249939	0.5406191945076	-0.84762078523636	10	134	
34	1	0	0.054	-1.3505965471268	0.22456547617912	0.49958911538124	-2.670077085495	0.48848259449005	-0.81452721357346	10	134	
34	1	0	0.054	-1.3487751483917	0.22592233121395	0.4993631541729	-2.7032785415649	0.45799323916435	-0.79760003089905	10	134	
34	1	0	0.055	-1.3437802791595	0.2296356856823	0.49895387887955	-2.7090425491333	0.45373433828354	-0.79549080133438	10	134	
34	1	0	0.048	-1.3353463411331	0.23593908548355	0.49821338057518	-2.6988661289215	0.46457585692406	-0.80133163928986	10	134	
34	1	0	0.038	-1.323695898056	0.24470934271812	0.49736461043358	-2.6829118728638	0.47978758811951	-0.80964934825897	10	134	
34	1	0	0.044	-1.3092546463013	0.25564381480217	0.49639815092087	-2.6669063568115	0.49414139986038	-0.81775099039078	2	134	
34	1	0	0.05	-1.2924731969833	0.26839822530746	0.49553453922272	-2.6562743186951	0.50345432758331	-0.82313239574432	6	134	
34	1	0	0.046	-1.2736399173737	0.28274929523468	0.49469015002251	-2.6483068466187	0.51029890775681	-0.82708263397217	10	133	
34	1	0	0.055	-1.2529098987579	0.29856702685356	0.49400654435158	-2.6382870674133	0.51928514242172	-0.83251148462296	15	132	
34	1	0	0.055	-1.2305092811584	0.3156780898571	0.49337255954742	-2.6264619827271	0.53041392564774	-0.83956789970398	21	132	
34	1	0	0.052	-1.2067444324493	0.33389002084732	0.49292811751366	-2.6132328510284	0.54209572076797	-0.84720259904861	32	132	
34	1	0	0.04	-1.1819343566895	0.35299476981163	0.49255383014679	-2.5975885391235	0.55447673797607	-0.85554796457291	45	131	
34	1	0	0.047	-1.1564121246338	0.3727311193943	0.49237561225891	-2.5791251659393	0.56852495670319	-0.86549270153046	59	131	
34	1	0	0.056	-1.1305602788925	0.39278930425644	0.49226149916649	-2.558910369873	0.58355402946472	-0.87672287225723	73	130	
34	1	0	0.046	-1.1048291921616	0.41280964016914	0.49231922626495	-2.5387063026428	0.59820371866226	-0.88824927806854	88	130	
34	1	0	0.056	-1.0796498060226	0.43245235085487	0.4923954308033	-2.5194575786591	0.61174863576889	-0.89942860603333	102	129	
34	1	0	0.043	-1.0554583072662	0.45137369632721	0.49257835745811	-2.5020458698273	0.62367874383926	-0.90968269109726	117	128	
34	1	0	0.05	-1.0326135158539	0.46928426623344	0.49270582199097	-2.4868586063385	0.63430213928223	-0.91907578706741	130	128	
34	1	0	0.047	-1.0114771127701	0.485919713974	0.49286541342735	-2.4739346504211	0.64300525188446	-0.92697632312775	142	127	
34	1	0	0.051	-0.99232709407806	0.5010701417923	0.49290186166763	-2.4641013145447	0.64952254295349	-0.93291682004929	154	127	
